,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20,-2.3667438,-1.5145278,1.9802704,2.5309398,-2.047902,-0.18935335,2.321359,1.8620847,2.5256457,-2.3568072,1.4807085,1.8811312,-1.6213639,1.6419442,-0.6362928,1.7028487,-0.7570453,-0.8504457,-0.8394226,-2.2821002
21,0.38686085,-1.0580113,1.8486279,2.4009814,-1.5744822,-2.2874968,-0.47603422,2.601932,-1.0383258,0.4307017,1.389718,-1.6039541,-0.8010221,-0.84575677,-1.7421578,1.9088048,1.4026649,1.7987441,2.047948,1.6110471
22,2.6621034,2.4178815,-2.5747375,-2.2925193,2.530942,1.9049777,-0.35876477,-2.7751768,-2.082184,2.347793,-2.3598428,-0.275117,2.382498,-2.3988254,2.1133864,-1.4719484,0.28860286,-1.0304888,-2.470743,-0.4363169
23,1.7330394,1.8050144,-1.690809,-1.0093565,1.7798314,-1.9070519,1.8121046,-0.8100922,-1.3265544,1.8584235,-1.7531766,-1.767499,-0.19905241,-1.5979978,-1.3752093,1.7458156,1.4341114,1.8931673,0.6160312,0.16152349
24,0.3828975,-1.0576,1.8323376,2.3383524,-1.5691831,-2.2799332,-0.41250247,2.5770593,-1.0370587,0.42194477,1.3943751,-1.5818758,-0.84303033,-0.79851234,-1.7213258,1.9081511,1.3679392,1.7781637,2.0171134,1.5856628
25,-2.399636,-1.5387306,2.0007586,2.5447814,-2.0686383,-0.1712062,2.3215911,1.8728989,2.5540128,-2.3940299,1.5009823,1.9013577,-1.6413133,1.6829075,-0.6232861,1.6982304,-0.77631164,-0.8686343,-0.8453435,-2.296203
26,-1.0669894,1.7018299,-1.9426324,0.42101252,1.9483666,-2.0539362,2.4365327,-1.47123,0.8045773,0.24309644,-2.2344186,0.67101175,1.5586644,-1.8129976,-1.9394438,2.0870392,1.8586651,2.0785148,-1.4420226,-1.9834256
27,-1.0427583,1.707576,-1.9520228,0.4109606,1.9648876,-2.0650616,2.4292784,-1.4725684,0.77575487,0.27110648,-2.2431026,0.6438687,1.5566661,-1.8264837,-1.9368182,2.0991905,1.8618495,2.094105,-1.4162407,-1.9599863
28,1.6936978,1.7737432,-1.6553996,-0.9617567,1.7529478,-1.8876114,1.7785795,-0.77812076,-1.2696385,1.8437692,-1.733298,-1.7388313,-0.22023356,-1.574964,-1.3417788,1.733359,1.4004239,1.8877702,0.6020774,0.18853557
29,2.1665385,1.5215039,1.073308,-2.96717,-1.337328,2.582756,-2.9788198,0.34275094,-2.9489303,1.0996087,1.0369703,-1.362726,2.93894,-1.8347133,-0.8207394,-3.0827358,1.8312919,-1.1594695,1.2020597,-1.3029532
30,1.734422,1.7946773,-1.6541312,-0.9530663,1.743258,-1.8892602,1.7764786,-0.7751802,-1.2916571,1.8533683,-1.7331225,-1.7618415,-0.21405737,-1.5929153,-1.3755839,1.7274203,1.4427409,1.8943998,0.6203812,0.15886632
31,1.74812,1.7996893,-1.6978494,-1.0203813,1.7974569,-1.9276708,1.8162085,-0.80290484,-1.346926,1.8689401,-1.7612308,-1.7935226,-0.21219319,-1.5997821,-1.378775,1.7693535,1.4254313,1.8985482,0.63911015,0.16887856
32,2.6640396,2.4086137,-2.5518389,-2.308246,2.5060396,1.9341246,-0.3965633,-2.755425,-2.0979652,2.349621,-2.3330305,-0.27952844,2.4022474,-2.402926,2.122469,-1.5012848,0.29036906,-1.0511192,-2.4631574,-0.43955004
33,1.7014482,1.7776668,-1.6642554,-0.96262753,1.7639616,-1.9100021,1.7842308,-0.7743381,-1.3261703,1.8379961,-1.7403904,-1.7493298,-0.2434033,-1.5817868,-1.4012154,1.7458738,1.4145406,1.8808175,0.6525921,0.19157699
34,2.611791,2.3729239,-2.5226526,-2.2642734,2.4774294,1.8864732,-0.37088728,-2.724666,-2.0539684,2.303891,-2.306586,-0.2663085,2.3521183,-2.3587382,2.0780578,-1.4615437,0.284079,-1.0235193,-2.427642,-0.43311262
35,-2.3843973,-1.5225801,1.9945283,2.535911,-2.0630975,-0.17771018,2.3272097,1.8692669,2.5453236,-2.3804271,1.4913136,1.8927796,-1.6279196,1.6638707,-0.63212866,1.6981038,-0.76689905,-0.8625269,-0.8447624,-2.3046818
36,2.6586404,2.4156735,-2.5719967,-2.3053257,2.5291817,1.9330083,-0.38685936,-2.7755823,-2.087861,2.3434827,-2.3528893,-0.2669322,2.4001958,-2.3999376,2.122146,-1.4966673,0.2928565,-1.0462176,-2.4742515,-0.44451445
37,2.1694973,1.5236251,1.0698344,-2.9643812,-1.3337059,2.585459,-2.9777284,0.33844337,-2.9465551,1.0971107,1.0314715,-1.3624067,2.9363637,-1.8379681,-0.8206635,-3.081702,1.8321216,-1.1586947,1.1987741,-1.3087167
38,-2.0783412,-1.9976058,1.2650604,0.59251136,1.1023469,-3.273366,2.6687331,2.8735666,3.0842452,-0.86264336,-0.4357015,-1.8813629,-3.148315,1.5144954,-3.4020765,3.6863363,0.24112132,2.8147738,2.763638,-3.0944297
39,-1.0170261,1.7070599,-1.9526987,0.40063274,1.9651899,-2.0561101,2.4336455,-1.4713641,0.77810365,0.28064513,-2.236049,0.6292026,1.5200258,-1.8176256,-1.9316372,2.0859535,1.8523712,2.0818565,-1.4190583,-1.9472346
40,1.6768371,1.782141,-1.6439904,-0.94669354,1.7433414,-1.8829223,1.7484381,-0.7753235,-1.280462,1.8215685,-1.7124566,-1.7410998,-0.19405204,-1.5904019,-1.3838559,1.7337493,1.4377632,1.8990103,0.614834,0.17220181
41,-2.3777153,-1.518919,1.9975133,2.5276465,-2.0655112,-0.1785509,2.3143072,1.868898,2.5343413,-2.3734267,1.4943064,1.8847675,-1.6216344,1.6600078,-0.6339814,1.6923177,-0.76487356,-0.85761434,-0.83834237,-2.29697
42,-1.0352252,1.6750698,-1.9083718,0.41531295,1.9207413,-2.045708,2.3949919,-1.4414668,0.7648167,0.24988025,-2.1986544,0.6506117,1.5397962,-1.8010377,-1.9243827,2.075261,1.8316238,2.063783,-1.3951733,-1.9455485
43,-2.18036,-2.043696,1.2495434,0.5797908,1.1491201,-3.3372533,2.671396,2.8488088,3.1251147,-0.89485955,-0.44669038,-1.842385,-3.0778995,1.524414,-3.4139721,3.7276359,0.22091442,2.8637369,2.7297766,-3.1572871
44,1.6944125,1.7854593,-1.6806195,-0.99200714,1.7769691,-1.9089082,1.8184376,-0.8059398,-1.2936858,1.8282402,-1.740891,-1.7403007,-0.21952246,-1.5654739,-1.383928,1.7570454,1.4111879,1.8899854,0.625469,0.18012756
45,1.648047,1.7564819,-1.632121,-0.94298327,1.7374272,-1.8817772,1.7777498,-0.78148675,-1.2598525,1.7893507,-1.7240535,-1.7005703,-0.21011229,-1.5511806,-1.3598472,1.7239245,1.3992444,1.860594,0.6055685,0.14599255
46,-1.010387,1.720676,-1.9445944,0.40673596,1.9432495,-2.041246,2.4365985,-1.4706036,0.7803078,0.27537742,-2.237585,0.65181106,1.5382572,-1.8140215,-1.919211,2.0836213,1.8462826,2.0650132,-1.4335532,-1.963197
47,2.641628,2.3960633,-2.5495386,-2.2819054,2.5033617,1.8980273,-0.36815512,-2.7504387,-2.074185,2.3281913,-2.3335507,-0.27511394,2.3692598,-2.3801963,2.0966978,-1.4699275,0.28685296,-1.0298461,-2.4496741,-0.43664888
48,-2.365413,-1.515986,1.9987736,2.5248725,-2.0689979,-0.173964,2.3156393,1.8687357,2.5313792,-2.3651493,1.4962944,1.8813143,-1.620891,1.658196,-0.627457,1.6905178,-0.7670277,-0.85918295,-0.8405064,-2.289926
49,2.1541226,1.5128517,1.0699297,-2.95311,-1.3318385,2.5708945,-2.9662085,0.34139118,-2.935486,1.093884,1.0331045,-1.3552892,2.9259968,-1.8251082,-0.81799364,-3.070243,1.8215601,-1.1544558,1.1971605,-1.2961228
50,2.6577752,2.4132416,-2.571037,-2.2910569,2.5266051,1.9085487,-0.36304158,-2.7733727,-2.0828362,2.343337,-2.3563411,-0.2767046,2.3788812,-2.399989,2.1125941,-1.4720706,0.2858418,-1.031596,-2.4697018,-0.4379583
51,2.1323435,1.4954069,1.064636,-2.9320636,-1.3243958,2.5526307,-2.949181,0.337747,-2.91129,1.0855596,1.0300287,-1.3420005,2.902749,-1.8057709,-0.80839205,-3.050918,1.8043553,-1.1458867,1.1868515,-1.2793391
52,2.5629036,2.3260818,-2.4927397,-2.2356656,2.4473107,1.872893,-0.3715557,-2.6973996,-2.022956,2.2620974,-2.2723093,-0.24776912,2.3249004,-2.3134975,2.0574775,-1.4482191,0.27355358,-1.0190438,-2.4016306,-0.42140692
53,-2.394736,-1.5331287,2.0081246,2.5576491,-2.0796766,-0.18767476,2.3406246,1.8871242,2.5544014,-2.3886118,1.501635,1.9035981,-1.6325451,1.6676704,-0.6347939,1.7136148,-0.77178985,-0.8609946,-0.8517399,-2.3106985
54,1.688083,1.7610095,-1.6555767,-0.97563386,1.7623904,-1.894174,1.7829735,-0.7813189,-1.2713763,1.8281884,-1.7256101,-1.757246,-0.22737,-1.5569968,-1.3673772,1.7483395,1.4138613,1.9104887,0.61271733,0.19172698
55,2.1656582,1.5212293,1.0758078,-2.9793465,-1.338194,2.5883844,-2.9973624,0.34253004,-2.947102,1.1087065,1.0431597,-1.3728378,2.9395375,-1.831934,-0.82588995,-3.0969975,1.8413723,-1.1472725,1.2122588,-1.2897304
56,2.6673467,2.4172444,-2.5659256,-2.305971,2.5222206,1.9242865,-0.3819784,-2.7678294,-2.0955994,2.3520484,-2.3500035,-0.27726167,2.3992958,-2.4071324,2.1234226,-1.4920543,0.29056972,-1.0425342,-2.4726534,-0.439594
57,-1.0686606,1.7314482,-1.9633422,0.422027,1.96879,-2.0561469,2.436597,-1.4916581,0.8094038,0.26084495,-2.2588365,0.6851258,1.590226,-1.836345,-1.939551,2.0925725,1.8689119,2.0914807,-1.4648602,-1.9864278
58,2.1235182,1.4835284,1.0674647,-2.9320054,-1.331569,2.5547695,-2.9615784,0.3355173,-2.9063506,1.0882816,1.0416187,-1.3371148,2.8982267,-1.7922994,-0.7976792,-3.0608034,1.7986078,-1.142821,1.1809807,-1.2530732
59,2.5644722,2.3193874,-2.4843132,-2.2363114,2.43744,1.8706874,-0.371603,-2.6905682,-2.0235958,2.260408,-2.2650716,-0.24898845,2.314924,-2.3057544,2.0585577,-1.4487331,0.2675587,-1.0247141,-2.3948567,-0.41861752
60,-1.0333378,1.7181919,-1.9607317,0.41342574,1.9634104,-2.0535676,2.4124596,-1.4941561,0.7782503,0.2743515,-2.246999,0.65482134,1.5590023,-1.8298507,-1.9188287,2.080839,1.852555,2.0880387,-1.438545,-1.9444878
61,1.6859438,1.7787426,-1.6630269,-0.97227794,1.7608404,-1.872615,1.7848601,-0.7985234,-1.2815541,1.8250858,-1.7418736,-1.7187812,-0.20266087,-1.5789571,-1.3499019,1.7245585,1.4096992,1.8801383,0.5851615,0.1593872
62,-2.3624134,-1.5077395,1.987071,2.5220346,-2.0567431,-0.18417072,2.317647,1.8662225,2.5268774,-2.3594794,1.4805652,1.8719654,-1.6099827,1.6436048,-0.6418677,1.6941835,-0.7528918,-0.85098696,-0.8371448,-2.2951493
63,2.642522,2.4012873,-2.5551019,-2.2786586,2.511998,1.8927305,-0.36187315,-2.7563374,-2.0694656,2.3312151,-2.341832,-0.27482823,2.3691788,-2.38429,2.0912247,-1.4638894,0.29119503,-1.0226443,-2.450758,-0.4405963
64,-2.3804111,-1.5231404,1.9967232,2.5372856,-2.0691843,-0.17250279,2.326869,1.8705369,2.540299,-2.3819623,1.4950434,1.8964486,-1.6283244,1.6646012,-0.62773025,1.6947106,-0.7708507,-0.8711889,-0.8470723,-2.3066072
65,2.1510189,1.5134089,1.0683925,-2.9425747,-1.3316464,2.5605657,-2.957309,0.34778044,-2.9262753,1.0915425,1.0309719,-1.3599486,2.9209256,-1.8266541,-0.829069,-3.061579,1.8227528,-1.1491097,1.2023532,-1.3083879
66,-1.029372,1.7374945,-1.924607,0.41388524,1.9104846,-2.0000708,2.420004,-1.4596027,0.7753208,0.26857376,-2.2152545,0.6826087,1.5778259,-1.8253759,-1.905883,2.0586119,1.8522155,2.034824,-1.4600749,-1.9896219
67,-2.382796,-1.5249434,2.006999,2.5319474,-2.0738225,-0.18037885,2.3240108,1.8808736,2.543089,-2.3749843,1.5000535,1.887469,-1.6241015,1.6626545,-0.6330363,1.6977054,-0.76385456,-0.8564552,-0.840255,-2.3044984
68,-2.3817382,-1.5176504,1.9899821,2.53303,-2.0619693,-0.17127636,2.328627,1.8632985,2.542275,-2.3800292,1.487821,1.8972573,-1.6246325,1.6639737,-0.6282033,1.6950597,-0.7727402,-0.870546,-0.8515811,-2.3048582
69,-2.395715,-1.5354788,1.9907742,2.5372558,-2.061817,-0.1661905,2.316844,1.8596994,2.544876,-2.3928754,1.4941525,1.9081602,-1.6321064,1.6800436,-0.61359847,1.6909963,-0.7846816,-0.8775898,-0.8542579,-2.2913408
70,-2.3662407,-1.515245,1.9978471,2.521835,-2.0689647,-0.17138764,2.3147545,1.8679525,2.528064,-2.367307,1.4960436,1.8858404,-1.6159588,1.657704,-0.6307786,1.68675,-0.7648203,-0.864085,-0.8409454,-2.2950559
71,-2.4017453,-1.5375981,2.0180097,2.5449088,-2.0907662,-0.16622725,2.3347642,1.8857359,2.5656545,-2.400716,1.5086535,1.9238687,-1.6154985,1.6826094,-0.6185189,1.7045795,-0.7972508,-0.89404,-0.8765171,-2.326702
72,-1.0357847,1.683893,-1.9366663,0.4111181,1.9517033,-2.056981,2.4231424,-1.4626046,0.76807874,0.26043853,-2.2187192,0.6477366,1.5176687,-1.8008951,-1.9281546,2.0934029,1.8381965,2.0691335,-1.4061191,-1.9449724
73,-2.413712,-1.5481176,2.0165987,2.5662107,-2.0926867,-0.17978665,2.3539877,1.8933533,2.570181,-2.4145727,1.5084301,1.9282329,-1.6297468,1.6807121,-0.62736106,1.7194054,-0.79758215,-0.89878005,-0.8754672,-2.3315468
74,1.6783532,1.7531474,-1.6773801,-0.9845293,1.7711524,-1.8914223,1.7726558,-0.80702996,-1.2841574,1.812551,-1.7375007,-1.7241251,-0.21306781,-1.5453978,-1.3715475,1.7217622,1.3979611,1.883551,0.6240932,0.1657896
75,0.36765498,-1.0516658,1.8132467,2.4024303,-1.5437238,-2.2750573,-0.41857314,2.588327,-1.008434,0.38845047,1.3547126,-1.5704522,-0.8408224,-0.80363184,-1.7186373,1.9242475,1.3705232,1.7866713,2.016054,1.5992539
76,-2.3914514,-1.5283484,1.9846883,2.5402784,-2.05632,-0.17434481,2.3212492,1.8558654,2.540213,-2.3878093,1.4893496,1.9058511,-1.6278666,1.6700052,-0.62065905,1.6962612,-0.77869606,-0.87224114,-0.8573206,-2.2912664
77,-2.3787313,-1.520549,1.9975615,2.5364375,-2.067167,-0.18002015,2.3239279,1.875187,2.5374026,-2.3751788,1.4921223,1.8886852,-1.6262724,1.6590756,-0.6338915,1.6989447,-0.76316386,-0.86199015,-0.8419791,-2.3047438
78,1.664427,1.7438352,-1.6295373,-0.9629624,1.724502,-1.8743268,1.7641575,-0.76780415,-1.2621038,1.8038331,-1.6992759,-1.7243397,-0.22352536,-1.5457379,-1.3498415,1.714701,1.392159,1.8698034,0.61563545,0.17798701
79,2.6635168,2.4129453,-2.5607696,-2.3066976,2.5162582,1.9226032,-0.38348866,-2.7616982,-2.094633,2.3487258,-2.3441703,-0.27763984,2.395409,-2.4015856,2.1206775,-1.4921117,0.28988263,-1.0428089,-2.4668922,-0.43745777
80,2.6330707,2.3877587,-2.5493848,-2.2893736,2.503876,1.9108931,-0.37658018,-2.7497585,-2.0687208,2.3183866,-2.3319447,-0.26722008,2.367173,-2.3727105,2.0997865,-1.4783124,0.28729203,-1.0340663,-2.444069,-0.4331234
81,-1.0337455,1.665741,-1.9287934,0.41107196,1.9405415,-2.0202723,2.3835912,-1.4675306,0.7844462,0.24817649,-2.206823,0.66591525,1.5162431,-1.7887937,-1.9018222,2.0557668,1.8193495,2.0405912,-1.4250393,-1.9318889
82,2.643185,2.3963912,-2.5464842,-2.2946327,2.5016367,1.9059181,-0.37898332,-2.749856,-2.0823288,2.334693,-2.3262732,-0.2743091,2.3763728,-2.3810925,2.1015928,-1.4781978,0.28950116,-1.0341682,-2.4458678,-0.42660916
83,-2.1652677,-2.0407016,1.2690454,0.62110066,1.1366642,-3.3687365,2.69322,2.9051228,3.1431653,-0.88595885,-0.44511497,-1.8738496,-3.1210313,1.5247301,-3.4473765,3.7686212,0.22440676,2.8878388,2.7690294,-3.171869
84,2.6942468,2.441347,-2.5905042,-2.3159795,2.5473397,1.9329785,-0.37727886,-2.7932155,-2.1079104,2.3716977,-2.3765733,-0.28333753,2.4086456,-2.4271219,2.1364288,-1.4944272,0.2935938,-1.0447823,-2.4938128,-0.44549975
85,-2.4126816,-1.54446,1.9931931,2.5396407,-2.0630486,-0.16792709,2.3221796,1.8603257,2.5525813,-2.4023685,1.4954201,1.9224744,-1.6309019,1.6894094,-0.6106195,1.6944212,-0.79229575,-0.88452023,-0.8610963,-2.2972121
86,-2.3690274,-1.5145643,1.9876289,2.5348094,-2.0602205,-0.17130193,2.3236635,1.8638977,2.5394747,-2.373051,1.488748,1.8850136,-1.6293395,1.6593814,-0.6293178,1.6937279,-0.76521367,-0.8625993,-0.8449813,-2.2975378
87,1.6964297,1.7975831,-1.6338853,-0.96923244,1.7278188,-1.8525497,1.7569227,-0.75964427,-1.2514136,1.8288116,-1.7093805,-1.7577446,-0.21245149,-1.5802802,-1.3918355,1.7053715,1.4381082,1.888323,0.6149768,0.15425798
88,1.8610771,1.8222258,-1.6937126,-1.0637876,1.7950252,-1.9480995,1.8627937,-0.7698786,-1.4127889,1.9411329,-1.7454292,-1.8891304,-0.31383038,-1.6086662,-1.4162818,1.7981929,1.4356213,1.9279674,0.7365275,0.24684882
89,1.7664773,1.7842467,-1.6545969,-0.9943606,1.7729279,-1.9120466,1.7500694,-0.76933825,-1.338452,1.8829709,-1.7303811,-1.8192992,-0.26036698,-1.5885276,-1.3832575,1.7365648,1.4240835,1.9049367,0.66764975,0.22299397
90,-2.3763282,-1.5215132,1.9874253,2.5320585,-2.058227,-0.17017537,2.3170667,1.8604151,2.537095,-2.3773375,1.4896082,1.8925679,-1.6288518,1.6652101,-0.6231267,1.6900051,-0.7723425,-0.8677362,-0.84746784,-2.294341
91,2.6719186,2.4246912,-2.5777907,-2.301225,2.5364137,1.9221307,-0.3703587,-2.7789588,-2.088882,2.3528352,-2.3654315,-0.27508837,2.3943343,-2.4091604,2.122912,-1.4852473,0.29139832,-1.0404637,-2.4794633,-0.44646293
92,1.7619505,1.813256,-1.704581,-1.037379,1.8000076,-1.8968788,1.8060285,-0.80737126,-1.350485,1.8739336,-1.7682816,-1.786938,-0.18977259,-1.6099557,-1.3671234,1.7388788,1.4283146,1.8790132,0.6248706,0.14132565
93,0.36915252,-1.0678527,1.8243067,2.4155958,-1.5524023,-2.3145685,-0.44551146,2.5821056,-1.0154679,0.41954324,1.3712634,-1.605022,-0.8256439,-0.8491201,-1.7505835,1.9258019,1.4158307,1.8126395,2.028683,1.5851252
94,2.704419,2.448304,-2.6024003,-2.3192737,2.5595407,1.9511269,-0.37931037,-2.8040154,-2.109604,2.378511,-2.3882983,-0.28130937,2.4149194,-2.4341543,2.1577795,-1.5067457,0.2873991,-1.0562508,-2.5106056,-0.44601226
95,2.6442175,2.402813,-2.5448647,-2.2882388,2.5005698,1.9048493,-0.37762237,-2.744789,-2.0784826,2.3294218,-2.3323138,-0.27520943,2.3820157,-2.3930492,2.0877788,-1.4765627,0.30073228,-1.0273647,-2.4457698,-0.45000184
96,-2.3882551,-1.5209782,1.9942884,2.5406632,-2.0644646,-0.17711106,2.3350258,1.8731748,2.5499628,-2.3851714,1.4889129,1.8973312,-1.6333287,1.6673951,-0.6332252,1.7035681,-0.7706314,-0.8658099,-0.84709483,-2.3124957
97,2.66595,2.4104095,-2.5508275,-2.2894561,2.5062873,1.9080285,-0.3720944,-2.7526016,-2.085544,2.3441277,-2.3382761,-0.2846732,2.374999,-2.3935559,2.105183,-1.4776398,0.29024723,-1.03275,-2.45559,-0.43708166
98,2.6779635,2.4291716,-2.5826848,-2.2986252,2.5390475,1.9134712,-0.35799557,-2.7832627,-2.08881,2.3592973,-2.3708017,-0.2803497,2.385582,-2.4096606,2.126895,-1.4756624,0.28443316,-1.0380002,-2.483012,-0.4401914
99,2.5631714,2.3440375,-2.4759555,-2.2106266,2.4210653,1.8561102,-0.357912,-2.6734052,-2.0117955,2.2614655,-2.2592173,-0.25727507,2.302559,-2.3194838,2.024133,-1.4331813,0.29018793,-0.9961579,-2.3818038,-0.41842616
100,-2.3742266,-1.5285168,2.0087936,2.527025,-2.0744224,-0.18157941,2.3293033,1.8773509,2.5220218,-2.376352,1.5015004,1.8933811,-1.6161208,1.658679,-0.62965435,1.6976714,-0.7685231,-0.8764338,-0.84224457,-2.3021321
101,2.6000822,2.3627043,-2.5118072,-2.257385,2.4659662,1.8901541,-0.37900245,-2.7105913,-2.0440848,2.2917786,-2.2960217,-0.26482624,2.3446808,-2.349798,2.073938,-1.4629451,0.27864102,-1.0303534,-2.4228616,-0.4383722
102,-1.011452,1.6987445,-1.9178109,0.4146633,1.9256217,-2.0167696,2.4016922,-1.4490583,0.7812035,0.27917138,-2.2050712,0.64461696,1.5173489,-1.7976205,-1.8937778,2.061241,1.8188045,2.047191,-1.4163504,-1.9351611
103,-1.0316443,1.7089777,-1.9339279,0.42397785,1.9383292,-2.0641193,2.4400742,-1.4485456,0.7850146,0.26526675,-2.2316055,0.64925605,1.5391306,-1.8180739,-1.939624,2.103727,1.8634377,2.0832508,-1.4218957,-1.9662566
104,-1.0366575,1.6838892,-1.9334952,0.39480156,1.9443982,-2.0430233,2.3878615,-1.4728618,0.78338975,0.25714147,-2.2095177,0.6523431,1.5195826,-1.7935008,-1.9212434,2.0635455,1.8369954,2.067766,-1.3900115,-1.9181497
105,-2.3860967,-1.522439,2.0000944,2.534983,-2.0672786,-0.17523584,2.3256392,1.8710095,2.5450277,-2.3804152,1.4953488,1.8949695,-1.628782,1.6657861,-0.632306,1.6965965,-0.7694844,-0.86485064,-0.8453452,-2.3060591
106,-1.024434,1.6873016,-1.9495596,0.39820337,1.9721264,-2.069924,2.4084837,-1.4811755,0.7732836,0.25883925,-2.2333624,0.62541497,1.5120748,-1.8036453,-1.9471296,2.087317,1.841125,2.098156,-1.383152,-1.9381492
